src/ui/CustomizeScreen.jsx:1318	Standard — immer aktiv, kein Kauf nötig
src/ui/CustomizeScreen.jsx:1324	(zu wenig DP)
src/ui/CustomizeScreen.jsx:1328	✓ Ausgewählt
src/ui/CustomizeScreen.jsx:1328	Als Finisher wählen
src/ui/CustomizeScreen.jsx:1338	Standard
src/ui/CustomizeScreen.jsx:1338	Deckfarbe
src/ui/CustomizeScreen.jsx:1349	✓ An — tippen zum Ausschalten
src/ui/CustomizeScreen.jsx:1349	Einschalten
src/ui/CustomizeScreen.jsx:1355	✓ Aktiv — kein Hintergrund
src/ui/CustomizeScreen.jsx:1355	Kein Hintergrund
src/ui/CustomizeScreen.jsx:1357	✓ Ausgewählt
src/ui/CustomizeScreen.jsx:1357	Als Hintergrund wählen
src/ui/CustomizeScreen.jsx:1363	Standard
src/ui/CustomizeScreen.jsx:1363	Deckfarbe
src/ui/CustomizeScreen.jsx:1373	Gefüllt
src/ui/CustomizeScreen.jsx:1373	◇ Nur Rahmen
src/ui/CustomizeScreen.jsx:1387	✓ Ausgewählt
src/ui/CustomizeScreen.jsx:1387	Als Standard wählen (kein Prunk)
src/ui/CustomizeScreen.jsx:1387	Als Prunk wählen
src/ui/CustomizeScreen.jsx:1392	Standard
src/ui/CustomizeScreen.jsx:1392	Deckfarbe
src/ui/CustomizeScreen.jsx:1405	Standard
src/ui/CustomizeScreen.jsx:1405	Deckfarbe
src/ui/CustomizeScreen.jsx:1415	✓ Aktiv — keine Animation
src/ui/CustomizeScreen.jsx:1415	Alle Animationen aus
src/ui/CustomizeScreen.jsx:1419	✓ Ausgewählt
src/ui/CustomizeScreen.jsx:1419	Als Animation wählen
src/ui/CustomizeScreen.jsx:1421	✓ An — tippen zum Ausschalten
src/ui/CustomizeScreen.jsx:1421	Einschalten
src/ui/CustomizeScreen.jsx:1449	Deckfarbe
src/ui/CustomizeScreen.jsx:1449	Standard
src/ui/CustomizeScreen.jsx:1473	im Besitz
src/ui/CustomizeScreen.jsx:1483	Doppeltippen: abwählen
src/ui/CustomizeScreen.jsx:1483	Doppeltippen: auswählen
src/ui/CustomizeScreen.jsx:1491	rounded-full shrink-0
src/ui/DeckDetail.jsx:66	Skills
src/ui/DeckDetail.jsx:67	Leitfaden
src/ui/DeckDetail.jsx:68	Challenges
src/ui/DeckDetail.jsx:81	Zurück
src/ui/DeckDetail.jsx:83	‹ Zurück
src/ui/DeckDetail.jsx:86	text-lg font-bold leading-none
src/ui/DeckDetail.jsx:89	ml-auto shrink-0
src/ui/DeckDetail.jsx:89	Schließen
src/ui/DeckDetail.jsx:92	Deck
src/ui/DeckDetail.jsx:121	Skills
src/ui/DeckDetail.jsx:122	Legendäre
src/ui/DeckDetail.jsx:137	Keine deck-gebundenen Freischaltungen.
src/ui/DeckDetail.jsx:158	block h-auto mx-auto
src/ui/DeckDetail.jsx:165	text-[11px] font-bold tabular-nums shrink-0
src/ui/DeckDetail.jsx:187	text-[10px] tracking-[0.22em] uppercase font-bold
src/ui/DeckDetail.jsx:209	Konsument
src/ui/DeckDetail.jsx:216	text-[12px] leading-relaxed mt-0.5
src/ui/DevPerkCatalog.jsx:46	Voll-Katalog (Dev): Kategorie aufklappen → Familie wählen → Stufe klicken.
src/ui/DevPerkCatalog.jsx:64	font-semibold text-sm
src/ui/DevPerkCatalog.jsx:67	▲ Stufe
src/ui/DevPerkCatalog.jsx:67	▼ Stufe
src/ui/DevPerkCatalog.jsx:94	? null :
src/ui/DevPerkCatalog.jsx:95	★ Legendär
src/ui/DevPerkCatalog.jsx:104	font-bold text-sm
src/ui/DevRunSetup.jsx:14	Skill
src/ui/DevRunSetup.jsx:15	Perk
src/ui/DevRunSetup.jsx:16	Aufstellung
src/ui/DevRunSetup.jsx:17	Architekt
src/ui/DevRunSetup.jsx:87	text-lg font-bold font-pixel
src/ui/DevRunSetup.jsx:88	Frei konfigurierbarer Testlauf — nur für Devs.
src/ui/DevRunSetup.jsx:90	Schließen
src/ui/DevRunSetup.jsx:96	Durchläufe
src/ui/DevRunSetup.jsx:108	Angebotstypen im Plan
src/ui/DevRunSetup.jsx:134	Plan je Durchlauf
src/ui/DevRunSetup.jsx:161	Baupunkte (Baufeld)
src/ui/DevRunSetup.jsx:168	Formations-Energie
src/ui/FamilyTargetSelect.jsx:50	w-full max-w-4xl rounded-2xl p-5 max-h-[95dvh] overflow-y-auto overlay-card
src/ui/FamilyTargetSelect.jsx:52	text-xs uppercase tracking-widest
src/ui/FamilyTargetSelect.jsx:53	text-xl font-bold mt-1
src/ui/FamilyTargetSelect.jsx:60	Bestätigen
src/ui/FamilyTargetSelect.jsx:66	Karte
src/ui/FamilyTargetSelect.jsx:66	Karten
src/ui/FamilyTargetSelect.jsx:74	Wähle einen Formationstyp
src/ui/FamilyTargetSelect.jsx:89	& Gebäude
src/ui/FamilyTargetSelect.jsx:116	Deck-Werte je Farbe
src/ui/FamilyTargetSelect.jsx:121	& Gebäude
src/ui/FamilyTargetSelect.jsx:131	Formations-Stärke:
src/ui/FamilyTargetSelect.jsx:132	tabular-nums font-pixel-dense
src/ui/FamilyTargetSelect.jsx:136	tabular-nums font-pixel-dense
src/ui/FormationPanel.jsx:16	Deine aktiven Formationen
src/ui/FormationPanel.jsx:52	Platzierte Architekt-Gebäude als Rahmen über dem Brett anzeigen
src/ui/FormationPanel.jsx:52	🏗 Gebäude
src/ui/FormationPhase.jsx:32	text-[11px] font-bold uppercase tracking-wide
src/ui/FormationPhase.jsx:137	w-full max-w-4xl
src/ui/FormationPhase.jsx:144	text-xs uppercase tracking-widest
src/ui/FormationPhase.jsx:145	Deck aufstellen
src/ui/FormationPhase.jsx:147	ml-auto shrink-0
src/ui/FormationPhase.jsx:155	text-[10px] uppercase tracking-wide font-bold
src/ui/FormationPhase.jsx:155	Formations-Bonus
src/ui/FormationPhase.jsx:156	font-pixel-dense leading-none
src/ui/FormationPhase.jsx:159	text-[10px] uppercase tracking-wide font-bold
src/ui/FormationPhase.jsx:159	Formationen
src/ui/FormationPhase.jsx:160	font-pixel-dense leading-none
src/ui/FormationPhase.jsx:171	↶ Rückgängig
src/ui/FormationPhase.jsx:173	Zurücksetzen
src/ui/FormationPhase.jsx:179	Fortfahren
src/ui/FormationPhase.jsx:180	Formations-Differenz seit Durchlaufbeginn · verbleibende Formations-Energie
src/ui/FormationPhase.jsx:189	Segmentarbeit:
src/ui/FormationPhase.jsx:189	alle Grenzen offen, segmentübergreifend
src/ui/FormationPhase.jsx:190	Segmentarbeit:
src/ui/FormationPhase.jsx:190	die mit
src/ui/FormationPhase.jsx:190	markierten Grenzen dürfen überschritten werden
src/ui/FormationPhase.jsx:225	Formationen & Rahmenfarben
src/ui/FormationPhase.jsx:225	Legende
src/ui/FormationPhase.jsx:233	Perks & Effekte
src/ui/FormationPhase.jsx:244	Eis-Effekte auf Formationen
src/ui/GameOver.jsx:101	Gewachsen
src/ui/GameOver.jsx:102	Ionisierungen
src/ui/GameOver.jsx:103	Asche verbrannt
src/ui/GameOver.jsx:104	Brände
src/ui/GameOver.jsx:132	text-xs uppercase tracking-widest
src/ui/GameOver.jsx:132	Lauf beendet
src/ui/GameOver.jsx:134	text-4xl sm:text-5xl font-bold mt-2 tabular-nums leading-tight
src/ui/GameOver.jsx:150	Durchschnittlicher Score je Stich
src/ui/GameOver.jsx:151	Durchlauf
src/ui/GameOver.jsx:151	Durchläufe
src/ui/GameOver.jsx:163	Maximum
src/ui/GameOver.jsx:175	Stichpunkte
src/ui/GameOver.jsx:176	font-mono text-[18px] font-extrabold tabular-nums
src/ui/GameOver.jsx:179	Deck-Punkte
src/ui/GameOver.jsx:182	font-mono text-[18px] font-extrabold tabular-nums
src/ui/GameOver.jsx:194	as-legendary mt-4 rounded-xl p-3
src/ui/GameOver.jsx:202	text-[12px] font-bold leading-snug
src/ui/GameOver.jsx:215	Fortschritt gesichert
src/ui/GameOver.jsx:215	Lauf abgeschlossen
src/ui/GameOver.jsx:232	★ Neu freigeschaltet
src/ui/GameOver.jsx:246	Auswählbar im Menü unter „Deck“.
src/ui/GameOver.jsx:254	as-legendary mt-4 rounded-xl p-3
src/ui/GameOver.jsx:255	✦ Freigeschaltet
src/ui/GameOver.jsx:258	Zur Werkstatt
src/ui/GameOver.jsx:259	Zu den Upgrades
src/ui/GameOver.jsx:260	Zur Rangliste
src/ui/GameOver.jsx:263	text-[12px] font-bold leading-snug
src/ui/GameOver.jsx:280	Build
src/ui/GameOver.jsx:284	Motor-Kennzahlen
src/ui/GameOver.jsx:313	Score-Verlauf
src/ui/GameOver.jsx:315	Lauf
src/ui/GameOver.jsx:316	Rekord
src/ui/GameOver.jsx:316	erster Lauf
src/ui/GameOver.jsx:331	Finale Aufstellung ansehen
src/ui/GameOver.jsx:356	text-[11px] uppercase tracking-wide font-bold mb-0.5
src/ui/GameOver.jsx:357	Antippen zeigt am Brett, wo es liegt.
src/ui/GameOver.jsx:372	Legendär
src/ui/GlacierBar.jsx:49	Bricht
src/ui/GlacierBar.jsx:53	Spielreihenfolge (Position)
src/ui/GlacierBar.jsx:54	Kartenwert
src/ui/GlacierBar.jsx:146	Bruch bereit
src/ui/GlacierBar.jsx:149	Eis
src/ui/GlacierBar.jsx:153	, top: 26, pointerEvents:
src/ui/GlacierBar.jsx:160	Gletscher-Ertrag
src/ui/GlacierBar.jsx:161	Kaskade
src/ui/GlacierBar.jsx:162	Größtes Cluster
src/ui/GlacierBar.jsx:183	Firn-Boden lädt
src/ui/GlacierBar.jsx:184	Firn-Reserve
src/ui/GlacierBar.jsx:185	Gegner eingefroren
src/ui/GlacierBar.jsx:186	Duo-Buff
src/ui/GlacierBar.jsx:187	Große Lawine · verbraucht
src/ui/GlacierBar.jsx:187	Große Lawine · bereit
src/ui/GlacierFormLegend.jsx:16	Block
src/ui/GlacierFormLegend.jsx:16	2×2-Quadrat (4 Gletscher)
src/ui/GlacierFormLegend.jsx:17	Kreuz
src/ui/GlacierFormLegend.jsx:17	Zentrum + 4 Nachbarn (5 Gletscher)
src/ui/GlacierFormLegend.jsx:18	Linie
src/ui/GlacierFormLegend.jsx:19	Große Fläche
src/ui/GlacierFormLegend.jsx:19	gefülltes 3×3 (9 Gletscher)
src/ui/GlacierFormLegend.jsx:25	Gletscher-Formationen (2D):
src/ui/GlacierFormLegend.jsx:36	Gletscher-Formationen (2D)
src/ui/GlacierFormLegend.jsx:40	Karten in einer aktiven Formation tragen ein blaues
src/ui/GlacierFormLegend.jsx:40	· höchster Faktor je Typ zählt.
src/ui/GlacierPick.jsx:32	Gletscher
src/ui/GlacierPick.jsx:33	text-xl font-bold mt-1
src/ui/GlacierPick.jsx:33	Wähle eine Karte als Gletscher
src/ui/GlacierPick.jsx:43	Bestätigen
src/ui/GlobalLeaderboard.jsx:63	Standard
src/ui/GlobalLeaderboard.jsx:63	Rangliste
src/ui/GlobalLeaderboard.jsx:63	Global
src/ui/GlobalLeaderboard.jsx:86	Lädt Bestenliste …
src/ui/GlobalLeaderboard.jsx:88	Noch keine Einträge — mach den Anfang.
src/ui/GlobalLeaderboard.jsx:97	Details anzeigen
src/ui/GlobalLeaderboard.jsx:110	font-bold shrink-0
src/ui/GlobalLeaderboard.jsx:122	w-full max-w-sm rounded-xl p-4 as-panel
src/ui/Glossary.jsx:29	(p.bold ?
src/ui/Glossary.jsx:41	Glossar öffnen
src/ui/Glossary.jsx:95	Glossar
src/ui/Glossary.jsx:106	text-xs font-bold tracking-[0.28em] uppercase
src/ui/Glossary.jsx:106	Glossar
src/ui/Glossary.jsx:107	Schließen
src/ui/Glossary.jsx:113	Suchen … z. B. Nachhall, Schichten, Hitze
src/ui/Glossary.jsx:114	w-full py-2 pl-8 pr-8 rounded-lg text-sm gloss-search
src/ui/Glossary.jsx:125	Alle
src/ui/Glossary.jsx:142	text-[10px] tracking-[0.24em] uppercase font-bold
src/ui/Glossary.jsx:169	inline-block w-1.5 h-1.5 rounded-full mr-1.5 align-middle
src/ui/Glossary.jsx:180	font-bold text-[13px] leading-tight
src/ui/Glossary.jsx:181	text-[11.5px] leading-relaxed mt-0.5
src/ui/GuideOverlay.jsx:33	text-[10px] tracking-[0.22em] uppercase font-bold
src/ui/GuideOverlay.jsx:41	w-full h-auto block
src/ui/GuideOverlay.jsx:111	Leitfaden öffnen
src/ui/GuideOverlay.jsx:111	Leitfaden
src/ui/GuideOverlay.jsx:131	text-3xl font-extrabold tracking-wide uppercase leading-none
src/ui/GuideOverlay.jsx:141	Kernidee
src/ui/GuideOverlay.jsx:155	text-[13px] leading-relaxed mt-0.5
src/ui/GuideOverlay.jsx:161	Der Kreislauf
src/ui/GuideOverlay.jsx:163	mx-auto w-full max-w-[190px]
src/ui/GuideOverlay.jsx:184	Spielprinzip
src/ui/GuideOverlay.jsx:188	auto 1fr
src/ui/GuideOverlay.jsx:210	Leitfaden
src/ui/GuideOverlay.jsx:222	text-xs font-bold tracking-[0.28em] uppercase
src/ui/GuideOverlay.jsx:222	Leitfaden
src/ui/GuideOverlay.jsx:223	Schließen
src/ui/GuideOverlay.jsx:225	So spielst du jeden Archetyp — durchklicken
src/ui/HeatBar.jsx:65	Feuerwalze
src/ui/HeatBar.jsx:70	Glühende Klinge
src/ui/HeatBar.jsx:76	Flächenbrand bereit
src/ui/HeatBar.jsx:76	Weißglut
src/ui/HeatBar.jsx:87	Feuer
src/ui/HeatBar.jsx:93	Feuer-Ertrag
src/ui/HeatBar.jsx:94	Feuer-Score
src/ui/HeatBar.jsx:95	Überlauf
src/ui/HeatBar.jsx:95	Weißglut (Hitze über 100 %) + Ascheglut (Asche über die Schmiede-Kapazität)
src/ui/HeatBar.jsx:98	Asche verbrannt
src/ui/HeatBar.jsx:98	über den Lauf
src/ui/HeatBar.jsx:145	Asche
src/ui/HeatBar.jsx:149	Schmiedungen
src/ui/HeatBar.jsx:151	Geschmiedeter Kartenwert — Summe der ⚒-Aufwertungen über alle Karten.
src/ui/HeatBar.jsx:161	Brand · Gegner
src/ui/HeatBar.jsx:162	tabular-nums font-bold shrink-0
src/ui/LayoutPerks.jsx:16	text-[10px] uppercase tracking-wide mb-1 font-semibold
src/ui/LeaderboardScreen.jsx:27	Diese Woche
src/ui/LeaderboardScreen.jsx:28	🏆 Challenger
src/ui/LeaderboardScreen.jsx:29	Regeln
src/ui/LeaderboardScreen.jsx:46	text-[10px] font-bold uppercase tracking-wider
src/ui/LeaderboardScreen.jsx:49	Alle spielen wöchentlich denselben Seed unter fairer Baseline — der Upgrade-Baum hat
src/ui/LeaderboardScreen.jsx:49	3–5 zufällige Modifikatoren
src/ui/LeaderboardScreen.jsx:50	Positive Modifikatoren
src/ui/LeaderboardScreen.jsx:52	Negative Modifikatoren
src/ui/LeaderboardScreen.jsx:54	Ausschluss-Paare (nie zusammen)
src/ui/LeaderboardScreen.jsx:93	Champions sind nicht verfügbar.
src/ui/LeaderboardScreen.jsx:97	Meister
src/ui/LeaderboardScreen.jsx:97	-Woche landet hier —
src/ui/LeaderboardScreen.jsx:97	eine Person pro Woche
src/ui/LeaderboardScreen.jsx:100	Lädt Champions …
src/ui/LeaderboardScreen.jsx:102	Noch keine Wochensieger — die erste Meister-Woche muss erst abgeschlossen sein.
src/ui/LeaderboardScreen.jsx:112	font-bold shrink-0 tabular-nums
src/ui/LeaderboardScreen.jsx:148	🏆 Bestenliste
src/ui/LeaderboardScreen.jsx:149	Schließen
src/ui/LeaderboardScreen.jsx:180	Seed der Woche
src/ui/LeaderboardScreen.jsx:186	▶ Spielen
src/ui/LeaderboardScreen.jsx:195	Modifikatoren dieser Woche
src/ui/LeaderboardScreen.jsx:199	Bestenliste ist nicht verfügbar.
src/ui/LegendarySelect.jsx:12	Legendär
src/ui/LegendarySelect.jsx:19	w-full max-w-2xl
src/ui/LegendarySelect.jsx:24	text-[10px] uppercase tracking-[0.2em] font-mono mb-1
src/ui/LegendarySelect.jsx:24	Legendär · einmalige Wahl
src/ui/LegendarySelect.jsx:25	text-2xl font-bold mb-1
src/ui/LegendarySelect.jsx:25	★ Legendärer Skill
src/ui/LegendarySelect.jsx:27	7. Slot
src/ui/LegendarySelect.jsx:31	↻ Neu würfeln
src/ui/LegendarySelect.jsx:32	Keinen Legendär — stattdessen einen Skill wählen
src/ui/LegendarySelect.jsx:43	font-bold text-lg leading-tight
src/ui/MusicBar.jsx:12	Musik
src/ui/MusicBar.jsx:16	Nächster Track
src/ui/MusicBar.jsx:17	Nächster Track
src/ui/MuteButton.jsx:7	Ton einschalten
src/ui/MuteButton.jsx:7	Ton stummschalten
src/ui/OptionsModal.jsx:61	font-bold text-sm
src/ui/OptionsModal.jsx:90	text-xs uppercase tracking-widest
src/ui/OptionsModal.jsx:91	text-xl font-bold mt-1
src/ui/OptionsModal.jsx:123	, Desktop „Aus
src/ui/OptionsModal.jsx:136	options.perfHud.title
src/ui/OptionsModal.jsx:136	options.perfHud.desc
src/ui/PerfOverlay.jsx:72	Report → Konsole + Zwischenablage
src/ui/PerfOverlay.jsx:73	Messung zurücksetzen
src/ui/PerfOverlay.jsx:75	Feld-Effekt-Renderer umschalten (GPU-Emitter ↔ DOM) + neu laden
src/ui/PerkSelect.jsx:56	w-full max-w-3xl
src/ui/PerkSelect.jsx:61	text-xs uppercase tracking-widest
src/ui/PerkSelect.jsx:62	Start
src/ui/PerkSelect.jsx:64	text-xl font-bold mt-1
src/ui/PerkSelect.jsx:64	Wähle einen Perk
src/ui/PerkSelect.jsx:71	Alle ablehnen
src/ui/PerkSelect.jsx:77	Crit
src/ui/PerkSelect.jsx:78	Score-Mult
src/ui/PerkSelect.jsx:146	Deck-Stärke je Farbe
src/ui/PerkSelect.jsx:151	Formationen
src/ui/PerkSelect.jsx:155	Noch keine Perks gewählt.
src/ui/PlantBar.jsx:90	Überwuchert
src/ui/PlantBar.jsx:93	Pflanze
src/ui/PlantBar.jsx:96	Garten-Ertrag
src/ui/PlantBar.jsx:97	Wurzel
src/ui/PlantBar.jsx:98	Blüte
src/ui/PlantBar.jsx:99	Ernte
src/ui/PlantBar.jsx:102	Gewachsen
src/ui/PlantBar.jsx:102	Wachstum gesamt
src/ui/PlantBar.jsx:107	· Wurzel/Blüte
src/ui/PlantBar.jsx:112	Mutterbaum: der tiefste Baum (Überlauf-Wachstum über dem Wert-Deckel) zahlt je grünem Sieg — und verdoppelt seinen Wurzel-Score.
src/ui/PlantBar.jsx:113	· Überlauf
src/ui/PlantBar.jsx:113	Score/Sieg
src/ui/PlantBar.jsx:118	Weltenbaum: die Summe des Überlauf-Wachstums über alle grünen Karten zahlt je grünem Sieg (der ganze alte Wald).
src/ui/PlantBar.jsx:119	Überlauf-Wachstum
src/ui/PlantBar.jsx:119	Score/Sieg
src/ui/PlantBar.jsx:128	font-bold tabular-nums
src/ui/PlantBar.jsx:131	Anteil grüner (reifer + ausgewachsener) Karten am Feld.
src/ui/PlantBar.jsx:140	Ew. Frühling
src/ui/PlantBar.jsx:141	Überwucherung
src/ui/PlantBar.jsx:150	Nächste Reife
src/ui/PlantBar.jsx:151	font-bold tabular-nums
src/ui/PlantBar.jsx:151	Grobe Schätzung: nächster Setzling wird grün (aus Wachstumsrate × Restdistanz).
src/ui/PlantBar.jsx:151	Sieg
src/ui/PlantBar.jsx:151	Siege
src/ui/PlantBar.jsx:156	Setzling
src/ui/PlantBar.jsx:157	Grün
src/ui/PlantBar.jsx:158	Ausgewachsen
src/ui/PlantBar.jsx:162	text-base font-bold tabular-nums leading-none
src/ui/PlantBar.jsx:165	h-full rounded-full
src/ui/PlantBar.jsx:189	h-full rounded-full
src/ui/PlantBar.jsx:204	Ausläufer · Kolonisiert
src/ui/PlantBar.jsx:205	tabular-nums font-bold shrink-0
src/ui/PwaInstall.jsx:15	MacIntel
src/ui/PwaInstall.jsx:56	Als App zum Startbildschirm hinzufügen
src/ui/RoundScoreBadge.jsx:20	Durchlauf-Score
src/ui/RoundScoreBadge.jsx:21	font-bold font-pixel-dense
src/ui/RoundScoreBadge.jsx:23	Differenz zur Vorrunde
src/ui/RoundScoreBadge.jsx:24	keine Vorrunde zum Vergleich
src/ui/RoundScoreBadge.jsx:24	erster Durchlauf
src/ui/RunDetail.jsx:40	text-xs uppercase tracking-widest
src/ui/RunDetail.jsx:41	text-lg font-bold mt-0.5 truncate
src/ui/RunDetail.jsx:43	Schließen
src/ui/RunDetail.jsx:47	Score
src/ui/RunDetail.jsx:60	Finale Aufstellung ansehen
src/ui/RunDetail.jsx:84	text-[11px] uppercase tracking-wide font-bold mb-0.5
src/ui/RunDetail.jsx:85	Antippen zeigt am Brett, wo es liegt.
src/ui/RunDetail.jsx:100	Legendär
src/ui/RunGraphs.jsx:13	Formation
src/ui/RunGraphs.jsx:14	Crit
src/ui/RunGraphs.jsx:15	Gebäude
src/ui/RunGraphs.jsx:16	Serie
src/ui/RunGraphs.jsx:17	Sonstige
src/ui/RunGraphs.jsx:27	Gletscher-Ertrag
src/ui/RunGraphs.jsx:28	Wurzel + Blüte
src/ui/RunGraphs.jsx:29	Blitz-Ertrag
src/ui/RunGraphs.jsx:30	Feuer-Score
src/ui/RunGraphs.jsx:31	Formation
src/ui/RunGraphs.jsx:32	Crit-Bonus
src/ui/RunGraphs.jsx:33	Serie
src/ui/RunGraphs.jsx:34	Gebäude
src/ui/RunGraphs.jsx:35	Sonstige
src/ui/RunGraphs.jsx:60	Score-Herkunft
src/ui/RunGraphs.jsx:72	text-[13px] font-medium truncate
src/ui/RunGraphs.jsx:74	font-mono tabular-nums text-[13px]
src/ui/RunGraphs.jsx:107	Score-Herkunft
src/ui/RunGraphs.jsx:139	Stich-Score je Durchlauf ansehen
src/ui/RunGraphs.jsx:142	Sieg
src/ui/RunGraphs.jsx:143	kein Sieg
src/ui/RunLoader.jsx:54	text-base font-bold font-pixel tracking-wide mb-4
src/ui/RunStats.jsx:13	-Sektion, Build-Chips in die „Build
src/ui/RunStats.jsx:16	RunStats
src/ui/RunStats.jsx:66	Winrate
src/ui/RunStats.jsx:66	Anteil gewonnener Stiche
src/ui/RunStats.jsx:67	Beste Serie
src/ui/RunStats.jsx:67	Längste Siegesserie
src/ui/RunStats.jsx:68	Bester Stich
src/ui/RunStats.jsx:68	Höchster Score aus einem Stich
src/ui/RunStats.jsx:69	Crit-Quote
src/ui/RunStats.jsx:69	Anteil Stiche mit kritischem Treffer
src/ui/RunStats.jsx:76	Bester Gletscherstich
src/ui/RunStats.jsx:77	Höchster Score aus einem Gletscher-Stich (Bruch)
src/ui/RunStats.jsx:84	Formationen
src/ui/RunStats.jsx:84	Maximal gleichzeitig aktive Formationen
src/ui/RunStats.jsx:85	Form.-Score
src/ui/RunStats.jsx:85	Score-Anteil aus Formations-Multiplikatoren
src/ui/RunStats.jsx:86	Geb.-Score
src/ui/RunStats.jsx:86	Score-Anteil aus Architekt-Gebäuden
src/ui/RunStats.jsx:87	Crit-Bonus
src/ui/RunStats.jsx:87	Score-Anteil aus kritischen Treffern
src/ui/RunStats.jsx:146	Beschreibung anzeigen
src/ui/RunStats.jsx:163	Beschreibung anzeigen
src/ui/ScoreMilestoneBar.jsx:23	border-color .5s ease
src/ui/ScoreMilestoneBar.jsx:28	Alle Score-Meilensteine erreicht
src/ui/ScoreMilestoneBar.jsx:30	text-[11px] font-semibold tracking-wide
src/ui/ScoreMilestoneBar.jsx:34	Maximum · +5 SP
src/ui/SeedChip.jsx:18	Seed kopieren
src/ui/SeedChip.jsx:25	Diesen Seed nachspielen
src/ui/SkillSelect.jsx:20	Skill
src/ui/SkillSelect.jsx:25	alle grünen Karten, das Wachstum und die Kolonisierungen gehen verloren
src/ui/SkillSelect.jsx:27	Hitze, Asche und der Schmiede-Zähler gehen verloren
src/ui/SkillSelect.jsx:28	die Ladung geht verloren
src/ui/SkillSelect.jsx:130	page ? 1 : (i
src/ui/SkillSelect.jsx:134	Hitze
src/ui/SkillSelect.jsx:134	Ladungs
src/ui/SkillSelect.jsx:156	w-full max-w-3xl
src/ui/SkillSelect.jsx:161	text-xs uppercase tracking-widest
src/ui/SkillSelect.jsx:162	text-xl font-bold mt-1
src/ui/SkillSelect.jsx:162	Wähle einen Skill
src/ui/SkillSelect.jsx:180	Runde überspringen
src/ui/SkillSelect.jsx:180	Ablehnen → Perk
src/ui/SkillSelect.jsx:188	1fr auto 1fr
src/ui/SkillSelect.jsx:191	vorheriger Typ
src/ui/SkillSelect.jsx:192	font-bold text-lg leading-none
src/ui/SkillSelect.jsx:193	truncate text-[11px]
src/ui/SkillSelect.jsx:203	Georgia, serif
src/ui/SkillSelect.jsx:208	nächster Typ
src/ui/SkillSelect.jsx:209	truncate text-[11px]
src/ui/SkillSelect.jsx:210	font-bold text-lg leading-none
src/ui/SkillSelect.jsx:218	h-1.5 rounded-full transition-all
src/ui/SkillSelect.jsx:237	Ersetzen
src/ui/SkillSelect.jsx:239	Abbrechen
src/ui/SkillSelect.jsx:257	text-xs uppercase tracking-widest
src/ui/SkillSelect.jsx:257	Slots voll
src/ui/SkillSelect.jsx:258	text-lg font-bold mt-1
src/ui/SkillSelect.jsx:258	Welchen Skill ersetzen?
src/ui/SkillSelect.jsx:279	font-bold text-sm
src/ui/SkillSelect.jsx:281	text-[10px] font-bold mt-0.5
src/ui/SkillSelect.jsx:281	↔ diesen ersetzen
src/ui/SkillSelect.jsx:285	Bereits aufgewerteter Kartenwert bleibt.
src/ui/SkillSelect.jsx:292	w-full mt-3 rounded-lg py-2 text-sm font-bold
src/ui/SkillSelect.jsx:292	Abbrechen
src/ui/SkillSelect.jsx:302	ArrowLeft
src/ui/SkillSelect.jsx:302	ArrowRight
src/ui/SkillSelect.jsx:311	text-[11px] font-bold uppercase tracking-wide
src/ui/SkillSelect.jsx:354	✓ ausgewählt
src/ui/SkillSelect.jsx:356	font-bold text-[15px]
src/ui/SkillSelect.jsx:396	Deine aktiven Formationen
src/ui/SkillSelect.jsx:404	Eis biegt die Erkennung
src/ui/Sparkline.jsx:13	Verlauf erscheint nach den ersten Stichen…
src/ui/StartScreen.jsx:110	0.375rem 0.75rem
src/ui/StartScreen.jsx:118	w-full max-w-[288px] h-auto select-none
src/ui/StartScreen.jsx:147	h-full rounded-full
src/ui/StartScreen.jsx:185	: Seed einfügen + „↻ Spielen
src/ui/StartScreen.jsx:250	text-[19px] font-extrabold tabular-nums
src/ui/StartScreen.jsx:276	text-[19px] font-extrabold tabular-nums
src/ui/StatsScreen.jsx:53	text-xs uppercase tracking-widest
src/ui/StatsScreen.jsx:97	h-full rounded
src/ui/StatsScreen.jsx:155	Statistiken
src/ui/StatsScreen.jsx:156	Schließen
src/ui/StatsScreen.jsx:160	Noch keine Läufe — spiel einen Run, dann erscheinen hier deine Statistiken.
src/ui/StatsScreen.jsx:166	Übersicht
src/ui/StatsScreen.jsx:168	Bestscore
src/ui/StatsScreen.jsx:169	Ø-Score
src/ui/StatsScreen.jsx:170	Spielzeit
src/ui/StatsScreen.jsx:171	Spiele
src/ui/StatsScreen.jsx:172	Beste Serie
src/ui/StatsScreen.jsx:182	Bestes Build
src/ui/StatsScreen.jsx:182	Rekord-Lauf · Details ansehen ›
src/ui/StatsScreen.jsx:183	Details anzeigen
src/ui/StatsScreen.jsx:188	text-3xl font-bold tabular-nums leading-none
src/ui/StatsScreen.jsx:195	Älterer Lauf — grobes Herkunft-Modell (Formation / Crit / Gebäude / Sonstige). Neue Läufe zeigen die feine Fraktions-Aufschlüsselung.
src/ui/StatsScreen.jsx:202	Deine Läufe
src/ui/StatsScreen.jsx:208	Details anzeigen
src/ui/StatsScreen.jsx:210	auto minmax(0,1fr) auto
src/ui/StatsScreen.jsx:213	font-bold tabular-nums shrink-0
src/ui/StatsScreen.jsx:214	tabular-nums shrink-0
src/ui/StatsScreen.jsx:214	Rekord
