"id","category","de","en","context","limit","status","note"
"item.deck.deck_p1.name","item","Neonstadt","","Kartenrücken-Kosmetik „deck_p1"" — Anpassen-Screen/Kollektion","","new",""
"item.deck.deck_p2.name","item","Tankstopp","","Kartenrücken-Kosmetik „deck_p2"" — Anpassen-Screen/Kollektion","","new",""
"item.deck.deck_p3.name","item","Megacity","","Kartenrücken-Kosmetik „deck_p3"" — Anpassen-Screen/Kollektion","","new",""
"item.deck.deck_p4.name","item","Mondpagode","","Kartenrücken-Kosmetik „deck_p4"" — Anpassen-Screen/Kollektion","","new",""
"item.deck.deck_rank_bronze.name","item","Bronze","","Kartenrücken-Kosmetik „deck_rank_bronze"" — Anpassen-Screen/Kollektion","","new",""
"item.deck.deck_rank_diamond.name","item","Diamant","","Kartenrücken-Kosmetik „deck_rank_diamond"" — Anpassen-Screen/Kollektion","","new",""
"item.deck.deck_rank_gold.name","item","Gold","","Kartenrücken-Kosmetik „deck_rank_gold"" — Anpassen-Screen/Kollektion","","new",""
"item.deck.deck_rank_platin.name","item","Platin","","Kartenrücken-Kosmetik „deck_rank_platin"" — Anpassen-Screen/Kollektion","","new",""
"item.deck.deck_rank_silber.name","item","Silber","","Kartenrücken-Kosmetik „deck_rank_silber"" — Anpassen-Screen/Kollektion","","new",""
"item.deck.default.name","item","Standard","","Kartenrücken-Kosmetik „default"" — Anpassen-Screen/Kollektion","","new",""
"item.family.A_BOTTOM.name","item","Nachzügler","","Perk-Familie (Kat. A) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.A_BOTTOM.tier1.desc","item","Die zwei aktuell niedrigsten Karten: dauerhaft je +3 Kartenwert.","","Perk-Familie „Nachzügler"" (Kat. A) Stufe 1/4 — Beschreibung","","new",""
"item.family.A_BOTTOM.tier2.desc","item","Die drei aktuell niedrigsten Karten: dauerhaft je +4 Kartenwert.","","Perk-Familie „Nachzügler"" (Kat. A) Stufe 2/4 — Beschreibung","","new",""
"item.family.A_BOTTOM.tier3.desc","item","Die vier aktuell niedrigsten Karten: dauerhaft je +5 Kartenwert.","","Perk-Familie „Nachzügler"" (Kat. A) Stufe 3/4 — Beschreibung","","new",""
"item.family.A_BOTTOM.tier4.desc","item","Die fünf aktuell niedrigsten Karten: dauerhaft je +6 Kartenwert.","","Perk-Familie „Nachzügler"" (Kat. A) Stufe 4/4 — Beschreibung","","new",""
"item.family.A_CONDENSE.name","item","Verdichtung","","Perk-Familie (Kat. A) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.A_CONDENSE.tier1.desc","item","Zwei zufällige Karten aus mehrfach vorkommenden Wertgruppen: dauerhaft +1 Kartenwert.","","Perk-Familie „Verdichtung"" (Kat. A) Stufe 1/4 — Beschreibung","","new",""
"item.family.A_CONDENSE.tier2.desc","item","Vier zufällige Karten aus mehrfach vorkommenden Wertgruppen: dauerhaft +1 Kartenwert.","","Perk-Familie „Verdichtung"" (Kat. A) Stufe 2/4 — Beschreibung","","new",""
"item.family.A_CONDENSE.tier3.desc","item","Alle Karten aus Wertgruppen mit ≥3 Vorkommen: dauerhaft +1 Kartenwert.","","Perk-Familie „Verdichtung"" (Kat. A) Stufe 3/4 — Beschreibung","","new",""
"item.family.A_CONDENSE.tier4.desc","item","Alle Karten aus mehrfach vorkommenden Wertgruppen: dauerhaft +1 Kartenwert.","","Perk-Familie „Verdichtung"" (Kat. A) Stufe 4/4 — Beschreibung","","new",""
"item.family.A_EVEN.name","item","Gerade Stärke","","Perk-Familie (Kat. A) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.A_EVEN.tier1.desc","item","Vier zufällige gerade Karten: dauerhaft +1 Kartenwert.","","Perk-Familie „Gerade Stärke"" (Kat. A) Stufe 1/4 — Beschreibung","","new",""
"item.family.A_EVEN.tier2.desc","item","Alle ursprünglichen 2er und 8er: dauerhaft +1 Kartenwert.","","Perk-Familie „Gerade Stärke"" (Kat. A) Stufe 2/4 — Beschreibung","","new",""
"item.family.A_EVEN.tier3.desc","item","Alle ursprünglichen 4er und 6er: dauerhaft +1 Kartenwert.","","Perk-Familie „Gerade Stärke"" (Kat. A) Stufe 3/4 — Beschreibung","","new",""
"item.family.A_EVEN.tier4.desc","item","Alle geraden Karten: zusätzlich +1 Kartenwert.","","Perk-Familie „Gerade Stärke"" (Kat. A) Stufe 4/4 — Beschreibung","","new",""
"item.family.A_MIDRANGE.name","item","Mittelklasse","","Perk-Familie (Kat. A) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.A_MIDRANGE.tier1.desc","item","Drei zufällige Karten mit aktuellem Wert 4–7: dauerhaft +1 Kartenwert.","","Perk-Familie „Mittelklasse"" (Kat. A) Stufe 1/4 — Beschreibung","","new",""
"item.family.A_MIDRANGE.tier2.desc","item","Fünf zufällige Karten mit aktuellem Wert 4–7: dauerhaft +1 Kartenwert.","","Perk-Familie „Mittelklasse"" (Kat. A) Stufe 2/4 — Beschreibung","","new",""
"item.family.A_MIDRANGE.tier3.desc","item","Alle Karten mit aktuellem Wert 4–7: dauerhaft +1 Kartenwert.","","Perk-Familie „Mittelklasse"" (Kat. A) Stufe 3/4 — Beschreibung","","new",""
"item.family.A_MIDRANGE.tier4.desc","item","Alle Karten mit aktuellem Wert 3–8: dauerhaft +1 Kartenwert.","","Perk-Familie „Mittelklasse"" (Kat. A) Stufe 4/4 — Beschreibung","","new",""
"item.family.A_ODD.name","item","Ungerade Stärke","","Perk-Familie (Kat. A) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.A_ODD.tier1.desc","item","Vier zufällige ungerade Karten: dauerhaft +1 Kartenwert.","","Perk-Familie „Ungerade Stärke"" (Kat. A) Stufe 1/4 — Beschreibung","","new",""
"item.family.A_ODD.tier2.desc","item","Alle ursprünglichen 3er und 7er: dauerhaft +1 Kartenwert.","","Perk-Familie „Ungerade Stärke"" (Kat. A) Stufe 2/4 — Beschreibung","","new",""
"item.family.A_ODD.tier3.desc","item","Alle ursprünglichen 1er und 9er: dauerhaft +1 Kartenwert.","","Perk-Familie „Ungerade Stärke"" (Kat. A) Stufe 3/4 — Beschreibung","","new",""
"item.family.A_ODD.tier4.desc","item","Alle ungeraden Karten: zusätzlich +1 Kartenwert.","","Perk-Familie „Ungerade Stärke"" (Kat. A) Stufe 4/4 — Beschreibung","","new",""
"item.family.A_SMALL_BIG.name","item","Kleine ganz groß","","Perk-Familie (Kat. A) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.A_SMALL_BIG.tier1.desc","item","Zwei zufällige ursprüngliche 1–3er: dauerhaft je +3 Kartenwert.","","Perk-Familie „Kleine ganz groß"" (Kat. A) Stufe 1/4 — Beschreibung","","new",""
"item.family.A_SMALL_BIG.tier2.desc","item","Drei zufällige ursprüngliche 1–3er: dauerhaft je +4 Kartenwert.","","Perk-Familie „Kleine ganz groß"" (Kat. A) Stufe 2/4 — Beschreibung","","new",""
"item.family.A_SMALL_BIG.tier3.desc","item","Vier zufällige ursprüngliche 1–3er: dauerhaft je +5 Kartenwert.","","Perk-Familie „Kleine ganz groß"" (Kat. A) Stufe 3/4 — Beschreibung","","new",""
"item.family.A_SMALL_BIG.tier4.desc","item","Alle ursprünglichen 1–3er: dauerhaft +3 Kartenwert.","","Perk-Familie „Kleine ganz groß"" (Kat. A) Stufe 4/4 — Beschreibung","","new",""
"item.family.A_SUIT_BOOST.name","item","Farbverstärkung","","Perk-Familie (Kat. A) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.A_SUIT_BOOST.tier1.desc","item","Eine zufällige Farbe: vier zufällige Karten dauerhaft +1 Kartenwert.","","Perk-Familie „Farbverstärkung"" (Kat. A) Stufe 1/4 — Beschreibung","","new",""
"item.family.A_SUIT_BOOST.tier2.desc","item","Eine zufällige Farbe: alle Karten dauerhaft +1 Kartenwert.","","Perk-Familie „Farbverstärkung"" (Kat. A) Stufe 2/4 — Beschreibung","","new",""
"item.family.A_SUIT_BOOST.tier3.desc","item","Wähle eine Farbe: alle ihre Karten dauerhaft +1 Kartenwert.","","Perk-Familie „Farbverstärkung"" (Kat. A) Stufe 3/4 — Beschreibung","","new",""
"item.family.A_SUIT_BOOST.tier4.desc","item","Wähle eine Farbe: alle ihre Karten dauerhaft +2 Kartenwert.","","Perk-Familie „Farbverstärkung"" (Kat. A) Stufe 4/4 — Beschreibung","","new",""
"item.family.A_SUIT_DUEL.name","item","Farbduell","","Perk-Familie (Kat. A) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.A_SUIT_DUEL.tier1.desc","item","Eine zufällige Farbe +1 Kartenwert dauerhaft, eine andere −1 Kartenwert.","","Perk-Familie „Farbduell"" (Kat. A) Stufe 1/4 — Beschreibung","","new",""
"item.family.A_SUIT_DUEL.tier2.desc","item","Eine zufällige Farbe +2 Kartenwert dauerhaft, eine andere −1 Kartenwert.","","Perk-Familie „Farbduell"" (Kat. A) Stufe 2/4 — Beschreibung","","new",""
"item.family.A_SUIT_DUEL.tier3.desc","item","Wähle die Gewinnerfarbe (+3 Kartenwert); eine andere Farbe verliert zufällig −1 Kartenwert.","","Perk-Familie „Farbduell"" (Kat. A) Stufe 3/4 — Beschreibung","","new",""
"item.family.A_SUIT_DUEL.tier4.desc","item","Wähle Gewinner- und Verliererfarbe: +4 / −1 Kartenwert.","","Perk-Familie „Farbduell"" (Kat. A) Stufe 4/4 — Beschreibung","","new",""
"item.family.A_TOP.name","item","Spitzenförderung","","Perk-Familie (Kat. A) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.A_TOP.tier1.desc","item","Die zwei aktuell höchsten Karten: dauerhaft je +2 Kartenwert.","","Perk-Familie „Spitzenförderung"" (Kat. A) Stufe 1/4 — Beschreibung","","new",""
"item.family.A_TOP.tier2.desc","item","Die drei aktuell höchsten Karten: dauerhaft je +3 Kartenwert.","","Perk-Familie „Spitzenförderung"" (Kat. A) Stufe 2/4 — Beschreibung","","new",""
"item.family.A_TOP.tier3.desc","item","Die vier aktuell höchsten Karten: dauerhaft je +4 Kartenwert.","","Perk-Familie „Spitzenförderung"" (Kat. A) Stufe 3/4 — Beschreibung","","new",""
"item.family.A_TOP.tier4.desc","item","Die fünf aktuell höchsten Karten: dauerhaft je +5 Kartenwert.","","Perk-Familie „Spitzenförderung"" (Kat. A) Stufe 4/4 — Beschreibung","","new",""
"item.family.A_WEAK_STRONG.name","item","Schwache Karten sind stark","","Perk-Familie (Kat. A) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.A_WEAK_STRONG.tier1.desc","item","Alle ursprünglichen 5er: dauerhaft +1 Kartenwert.","","Perk-Familie „Schwache Karten sind stark"" (Kat. A) Stufe 1/4 — Beschreibung","","new",""
"item.family.A_WEAK_STRONG.tier2.desc","item","Alle ursprünglichen 4er: dauerhaft +2 Kartenwert.","","Perk-Familie „Schwache Karten sind stark"" (Kat. A) Stufe 2/4 — Beschreibung","","new",""
"item.family.A_WEAK_STRONG.tier3.desc","item","Alle ursprünglichen 3er: dauerhaft +3 Kartenwert.","","Perk-Familie „Schwache Karten sind stark"" (Kat. A) Stufe 3/4 — Beschreibung","","new",""
"item.family.A_WEAK_STRONG.tier4.desc","item","Alle ursprünglichen 1er und 2er: dauerhaft +4 Kartenwert.","","Perk-Familie „Schwache Karten sind stark"" (Kat. A) Stufe 4/4 — Beschreibung","","new",""
"item.family.B_BREAKTHROUGH.name","item","Durchbruch","","Perk-Familie (Kat. B) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.B_BREAKTHROUGH.tier1.desc","item","Nach 6 Stichen ohne Sieg: nächste Karte +7 Stichwert.","","Perk-Familie „Durchbruch"" (Kat. B) Stufe 1/4 — Beschreibung","","new",""
"item.family.B_BREAKTHROUGH.tier2.desc","item","Nach 5 Stichen ohne Sieg: nächste Karte +10 Stichwert.","","Perk-Familie „Durchbruch"" (Kat. B) Stufe 2/4 — Beschreibung","","new",""
"item.family.B_BREAKTHROUGH.tier3.desc","item","Nach 4 Stichen ohne Sieg: nächste Karte +12 Stichwert.","","Perk-Familie „Durchbruch"" (Kat. B) Stufe 3/4 — Beschreibung","","new",""
"item.family.B_BREAKTHROUGH.tier4.desc","item","Nach 3 Stichen ohne Sieg: nächste Karte +15 Stichwert.","","Perk-Familie „Durchbruch"" (Kat. B) Stufe 4/4 — Beschreibung","","new",""
"item.family.B_COUNTER.name","item","Gegenangriff","","Perk-Familie (Kat. B) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.B_COUNTER.tier1.desc","item","Nach einer Niederlage: nächste Karte +3 Stichwert.","","Perk-Familie „Gegenangriff"" (Kat. B) Stufe 1/4 — Beschreibung","","new",""
"item.family.B_COUNTER.tier2.desc","item","Nach einer Niederlage: nächste Karte +5 Stichwert.","","Perk-Familie „Gegenangriff"" (Kat. B) Stufe 2/4 — Beschreibung","","new",""
"item.family.B_COUNTER.tier3.desc","item","Nach einer Niederlage: nächste Karte +7 Stichwert.","","Perk-Familie „Gegenangriff"" (Kat. B) Stufe 3/4 — Beschreibung","","new",""
"item.family.B_COUNTER.tier4.desc","item","Nach einer Niederlage: nächste Karte +10 Stichwert.","","Perk-Familie „Gegenangriff"" (Kat. B) Stufe 4/4 — Beschreibung","","new",""
"item.family.B_INITIATIVE.name","item","Initiative","","Perk-Familie (Kat. B) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.B_INITIATIVE.tier1.desc","item","Nach zwei Niederlagen gewinnst du den nächsten Gleichstand.","","Perk-Familie „Initiative"" (Kat. B) Stufe 1/4 — Beschreibung","","new",""
"item.family.B_INITIATIVE.tier2.desc","item","Nach einer Niederlage gewinnst du den nächsten Gleichstand.","","Perk-Familie „Initiative"" (Kat. B) Stufe 2/4 — Beschreibung","","new",""
"item.family.B_INITIATIVE.tier3.desc","item","Nach einer Niederlage: nächste Karte +1 Stichwert und gewinnt den nächsten Gleichstand.","","Perk-Familie „Initiative"" (Kat. B) Stufe 3/4 — Beschreibung","","new",""
"item.family.B_INITIATIVE.tier4.desc","item","Nach einer Niederlage: nächste Karte +2 Stichwert und gewinnt den nächsten Gleichstand.","","Perk-Familie „Initiative"" (Kat. B) Stufe 4/4 — Beschreibung","","new",""
"item.family.B_MOMENTUM.name","item","Momentum","","Perk-Familie (Kat. B) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.B_MOMENTUM.tier1.desc","item","Nach genau 4 Siegen in Folge: nächste Karte +4 Stichwert.","","Perk-Familie „Momentum"" (Kat. B) Stufe 1/4 — Beschreibung","","new",""
"item.family.B_MOMENTUM.tier2.desc","item","Nach genau 3 Siegen in Folge: nächste Karte +5 Stichwert.","","Perk-Familie „Momentum"" (Kat. B) Stufe 2/4 — Beschreibung","","new",""
"item.family.B_MOMENTUM.tier3.desc","item","Nach genau 3 Siegen in Folge: nächste Karte +7 Stichwert.","","Perk-Familie „Momentum"" (Kat. B) Stufe 3/4 — Beschreibung","","new",""
"item.family.B_MOMENTUM.tier4.desc","item","Nach genau 3 Siegen in Folge: nächste Karte +10 Stichwert.","","Perk-Familie „Momentum"" (Kat. B) Stufe 4/4 — Beschreibung","","new",""
"item.family.B_OPENING.name","item","Starker Auftakt","","Perk-Familie (Kat. B) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.B_OPENING.tier1.desc","item","Die ersten 2 Karten jedes Durchlaufs: je +2 Stichwert.","","Perk-Familie „Starker Auftakt"" (Kat. B) Stufe 1/4 — Beschreibung","","new",""
"item.family.B_OPENING.tier2.desc","item","Die ersten 3 Karten jedes Durchlaufs: je +3 Stichwert.","","Perk-Familie „Starker Auftakt"" (Kat. B) Stufe 2/4 — Beschreibung","","new",""
"item.family.B_OPENING.tier3.desc","item","Die ersten 4 Karten jedes Durchlaufs: je +4 Stichwert.","","Perk-Familie „Starker Auftakt"" (Kat. B) Stufe 3/4 — Beschreibung","","new",""
"item.family.B_OPENING.tier4.desc","item","Die ersten 5 Karten jedes Durchlaufs: je +5 Stichwert.","","Perk-Familie „Starker Auftakt"" (Kat. B) Stufe 4/4 — Beschreibung","","new",""
"item.family.B_PERFECT.name","item","Perfekte Folge","","Perk-Familie (Kat. B) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.B_PERFECT.tier1.desc","item","Treppenkarten: ab der dritten +1, danach +2 Stichwert.","","Perk-Familie „Perfekte Folge"" (Kat. B) Stufe 1/4 — Beschreibung","","new",""
"item.family.B_PERFECT.tier2.desc","item","Treppenkarten: +1/+2/+3, danach +4 Stichwert.","","Perk-Familie „Perfekte Folge"" (Kat. B) Stufe 2/4 — Beschreibung","","new",""
"item.family.B_PERFECT.tier3.desc","item","Treppenkarten: +2/+3/+4, danach +5 Stichwert.","","Perk-Familie „Perfekte Folge"" (Kat. B) Stufe 3/4 — Beschreibung","","new",""
"item.family.B_PERFECT.tier4.desc","item","Treppenkarten: +3/+4/+5, danach +6 Stichwert.","","Perk-Familie „Perfekte Folge"" (Kat. B) Stufe 4/4 — Beschreibung","","new",""
"item.family.B_REVENGE.name","item","Revanche","","Perk-Familie (Kat. B) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.B_REVENGE.tier1.desc","item","Nach drei Niederlagen in Folge: nächste Karte +6 Stichwert.","","Perk-Familie „Revanche"" (Kat. B) Stufe 1/4 — Beschreibung","","new",""
"item.family.B_REVENGE.tier2.desc","item","Nach zwei Niederlagen in Folge: nächste Karte +7 Stichwert.","","Perk-Familie „Revanche"" (Kat. B) Stufe 2/4 — Beschreibung","","new",""
"item.family.B_REVENGE.tier3.desc","item","Nach zwei Niederlagen in Folge: die nächsten zwei Karten je +6 Stichwert.","","Perk-Familie „Revanche"" (Kat. B) Stufe 3/4 — Beschreibung","","new",""
"item.family.B_REVENGE.tier4.desc","item","Nach jeder Niederlage: nächste Karte +8 Stichwert.","","Perk-Familie „Revanche"" (Kat. B) Stufe 4/4 — Beschreibung","","new",""
"item.family.B_SUPERIOR.name","item","Überzahl","","Perk-Familie (Kat. B) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.B_SUPERIOR.tier1.desc","item","Dauerwert ≥2 höher als der Vorgänger: +2 Stichwert.","","Perk-Familie „Überzahl"" (Kat. B) Stufe 1/4 — Beschreibung","","new",""
"item.family.B_SUPERIOR.tier2.desc","item","Dauerwert höher als der Vorgänger: +3 Stichwert.","","Perk-Familie „Überzahl"" (Kat. B) Stufe 2/4 — Beschreibung","","new",""
"item.family.B_SUPERIOR.tier3.desc","item","Dauerwert nicht niedriger als der Vorgänger: +3 Stichwert.","","Perk-Familie „Überzahl"" (Kat. B) Stufe 3/4 — Beschreibung","","new",""
"item.family.B_SUPERIOR.tier4.desc","item","Höher als der Vorgänger: +5; genau gleich: +2 Stichwert.","","Perk-Familie „Überzahl"" (Kat. B) Stufe 4/4 — Beschreibung","","new",""
"item.family.B_TENTH_STRIKE.name","item","Zehnter Schlag","","Perk-Familie (Kat. B) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.B_TENTH_STRIKE.tier1.desc","item","Karten auf Position 20 und 40: +6 Stichwert.","","Perk-Familie „Zehnter Schlag"" (Kat. B) Stufe 1/4 — Beschreibung","","new",""
"item.family.B_TENTH_STRIKE.tier2.desc","item","Karten auf Position 10, 20, 30 und 40: +6 Stichwert.","","Perk-Familie „Zehnter Schlag"" (Kat. B) Stufe 2/4 — Beschreibung","","new",""
"item.family.B_TENTH_STRIKE.tier3.desc","item","Jede fünfte Position (5, 10 … 40): +6 Stichwert.","","Perk-Familie „Zehnter Schlag"" (Kat. B) Stufe 3/4 — Beschreibung","","new",""
"item.family.B_TENTH_STRIKE.tier4.desc","item","Jede fünfte Position: +8 Stichwert.","","Perk-Familie „Zehnter Schlag"" (Kat. B) Stufe 4/4 — Beschreibung","","new",""
"item.family.B_TIGHT.name","item","Knappe Kiste","","Perk-Familie (Kat. B) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.B_TIGHT.tier1.desc","item","Liegt die Karte in einer Wiederholung: +1 Stichwert.","","Perk-Familie „Knappe Kiste"" (Kat. B) Stufe 1/4 — Beschreibung","","new",""
"item.family.B_TIGHT.tier2.desc","item","Liegt die Karte in einer Wiederholung: +2 Stichwert.","","Perk-Familie „Knappe Kiste"" (Kat. B) Stufe 2/4 — Beschreibung","","new",""
"item.family.B_TIGHT.tier3.desc","item","Liegt die Karte in ≥1 Formation: +2 Stichwert.","","Perk-Familie „Knappe Kiste"" (Kat. B) Stufe 3/4 — Beschreibung","","new",""
"item.family.B_TIGHT.tier4.desc","item","Liegt die Karte in ≥1 Formation: +3 Stichwert.","","Perk-Familie „Knappe Kiste"" (Kat. B) Stufe 4/4 — Beschreibung","","new",""
"item.family.C_BRIDGE.name","item","Bindeglied","","Perk-Familie (Kat. C) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.C_BRIDGE.tier1.desc","item","Wähle 1 Karte: darf für eine Treppe ±1 Wert gelten.","","Perk-Familie „Bindeglied"" (Kat. C) Stufe 1/4 — Beschreibung","","new",""
"item.family.C_BRIDGE.tier2.desc","item","Wähle 2 Karten: dürfen für eine Treppe ±1 Wert gelten.","","Perk-Familie „Bindeglied"" (Kat. C) Stufe 2/4 — Beschreibung","","new",""
"item.family.C_BRIDGE.tier3.desc","item","Wähle 3 Karten: dürfen für eine Treppe um 1 oder 2 abweichen.","","Perk-Familie „Bindeglied"" (Kat. C) Stufe 3/4 — Beschreibung","","new",""
"item.family.C_BRIDGE.tier4.desc","item","Wähle 4 Karten: dürfen für eine Treppe jeden Wert zwischen ihren Nachbarn annehmen.","","Perk-Familie „Bindeglied"" (Kat. C) Stufe 4/4 — Beschreibung","","new",""
"item.family.C_FINISHER.name","item","Finisher","","Perk-Familie (Kat. C) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.C_FINISHER.tier1.desc","item","Wähle 1 Karte: auf der letzten Segmentposition +3 Stichwert.","","Perk-Familie „Finisher"" (Kat. C) Stufe 1/4 — Beschreibung","","new",""
"item.family.C_FINISHER.tier2.desc","item","Wähle 2 Karten: auf der letzten Segmentposition +4 Stichwert.","","Perk-Familie „Finisher"" (Kat. C) Stufe 2/4 — Beschreibung","","new",""
"item.family.C_FINISHER.tier3.desc","item","Wähle 3 Karten: auf der letzten Segmentposition +5 Stichwert.","","Perk-Familie „Finisher"" (Kat. C) Stufe 3/4 — Beschreibung","","new",""
"item.family.C_FINISHER.tier4.desc","item","Wähle 4 Karten: auf den letzten zwei Segmentpositionen +5 Stichwert.","","Perk-Familie „Finisher"" (Kat. C) Stufe 4/4 — Beschreibung","","new",""
"item.family.C_GUARD.name","item","Leibwache","","Perk-Familie (Kat. C) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.C_GUARD.tier1.desc","item","Wähle 1 Karte: verliert ihr Vorgänger, +3 Stichwert.","","Perk-Familie „Leibwache"" (Kat. C) Stufe 1/4 — Beschreibung","","new",""
"item.family.C_GUARD.tier2.desc","item","Wähle 2 Karten: verliert ihr Vorgänger, +4 Stichwert.","","Perk-Familie „Leibwache"" (Kat. C) Stufe 2/4 — Beschreibung","","new",""
"item.family.C_GUARD.tier3.desc","item","Wähle 3 Karten: verliert ihr Vorgänger, +5 Stichwert.","","Perk-Familie „Leibwache"" (Kat. C) Stufe 3/4 — Beschreibung","","new",""
"item.family.C_GUARD.tier4.desc","item","Wähle 4 Karten: verliert einer ihrer zwei Vorgänger, +6 Stichwert.","","Perk-Familie „Leibwache"" (Kat. C) Stufe 4/4 — Beschreibung","","new",""
"item.family.C_JOKER.name","item","Joker","","Perk-Familie (Kat. C) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.C_JOKER.tier1.desc","item","Wähle 1 Karte: zählt für einen Farbblock als Farbe ihres Vorgängers.","","Perk-Familie „Joker"" (Kat. C) Stufe 1/4 — Beschreibung","","new",""
"item.family.C_JOKER.tier2.desc","item","Wähle 2 Karten: zählen für einen Farbblock als Farbe ihres Vorgängers.","","Perk-Familie „Joker"" (Kat. C) Stufe 2/4 — Beschreibung","","new",""
"item.family.C_JOKER.tier3.desc","item","Wähle 3 Karten: zählen für einen Farbblock als Vorgänger- oder Nachfolgerfarbe.","","Perk-Familie „Joker"" (Kat. C) Stufe 3/4 — Beschreibung","","new",""
"item.family.C_JOKER.tier4.desc","item","Wähle 4 Karten: zählen für einen Farbblock als beliebige Farbe.","","Perk-Familie „Joker"" (Kat. C) Stufe 4/4 — Beschreibung","","new",""
"item.family.C_LEADER.name","item","Anführer","","Perk-Familie (Kat. C) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.C_LEADER.tier1.desc","item","Wähle 1 Karte: nach ihrem Sieg nächste Karte +2 Stichwert.","","Perk-Familie „Anführer"" (Kat. C) Stufe 1/4 — Beschreibung","","new",""
"item.family.C_LEADER.tier2.desc","item","Wähle 1 Karte: nach ihrem Sieg die nächsten zwei Karten je +2 Stichwert.","","Perk-Familie „Anführer"" (Kat. C) Stufe 2/4 — Beschreibung","","new",""
"item.family.C_LEADER.tier3.desc","item","Wähle 2 Karten: nach ihrem Sieg die nächsten zwei Karten je +3 Stichwert.","","Perk-Familie „Anführer"" (Kat. C) Stufe 3/4 — Beschreibung","","new",""
"item.family.C_LEADER.tier4.desc","item","Wähle 2 Karten: nach ihrem Sieg die nächsten drei Karten je +4 Stichwert.","","Perk-Familie „Anführer"" (Kat. C) Stufe 4/4 — Beschreibung","","new",""
"item.family.C_RELAY.name","item","Staffelläufer","","Perk-Familie (Kat. C) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.C_RELAY.tier1.desc","item","Wähle 1 Karte: nach ihrem Sieg direkter Nachfolger +2 Stichwert.","","Perk-Familie „Staffelläufer"" (Kat. C) Stufe 1/4 — Beschreibung","","new",""
"item.family.C_RELAY.tier2.desc","item","Wähle 2 Karten: nach ihrem Sieg direkter Nachfolger +2 Stichwert.","","Perk-Familie „Staffelläufer"" (Kat. C) Stufe 2/4 — Beschreibung","","new",""
"item.family.C_RELAY.tier3.desc","item","Wähle 3 Karten: nach ihrem Sieg direkter Nachfolger +3 Stichwert.","","Perk-Familie „Staffelläufer"" (Kat. C) Stufe 3/4 — Beschreibung","","new",""
"item.family.C_RELAY.tier4.desc","item","Wähle 4 Karten: nach ihrem Sieg die nächsten zwei Karten je +3 Stichwert.","","Perk-Familie „Staffelläufer"" (Kat. C) Stufe 4/4 — Beschreibung","","new",""
"item.family.C_SACRIFICE.name","item","Opfergabe","","Perk-Familie (Kat. C) — Name; Perk-Auswahl/Build-Übersicht","","new",""
"item.family.C_SACRIFICE.tier1.desc","item","Wähle 1 Karte: −2 Kartenwert dauerhaft, direkter Nachfolger +3 Kartenwert.","","Perk-Familie „Opfergabe"" (Kat. C) Stufe 1/4 — Beschreibung","","new",""
"item.family.C_SACRIFICE.tier2.desc","item","Wähle 1 Karte: −2 Kartenwert dauerhaft, direkter Nachfolger +4 Kartenwert.","","Perk-Familie „Opfergabe"" (Kat. C) Stufe 2/4 — Beschreibung","","new",""
"item.family.C_SACRIFICE.tier3.desc","item","Wähle 1 Karte: −3 Kartenwert dauerhaft, direkter Nachfolger +6 Kartenwert.","","Perk-Familie „Opfergabe"" (Kat. C) Stufe 3/4 — Beschreibung","","new",""
"item.family.C_SACRIFICE.tier4.desc","item","Wähle 2 Karten: je −3 Kartenwert dauerhaft, direkter Nachfolger je +7 Kartenwert.","","Perk-Familie „Opfergabe"" (Kat. C) Stufe 4/4 — Beschreibung","","new",""
"item.family.C_SURVIVOR.name","item","Überlebensvorteil","","Perk-Familie (Kat. C) — Name; Perk-Auswahl/Build-Übersicht","","new",""
